subject	condition	target	block	time
pja135	thirtysix	./icons/audio-volume-high.png.gif	9	0.9
pja135	nine	./icons/network-wireless-encrypted.png.gif	0	6.44
pja135	nine	./icons/office-calendar.png.gif	0	5.09
pja135	nine	./icons/address-book-new.png.gif	0	2.83
pja135	nine	./icons/utilities-terminal.png.gif	0	4.35
pja135	nine	./icons/accessories-calculator.png.gif	0	2.94
pja135	nine	./icons/office-calendar.png.gif	1	2.43
pja135	nine	./icons/accessories-calculator.png.gif	1	2.74
pja135	nine	./icons/network-wireless-encrypted.png.gif	1	3.4
pja135	nine	./icons/address-book-new.png.gif	1	2.33
pja135	nine	./icons/utilities-terminal.png.gif	1	2.6
pja135	nine	./icons/utilities-terminal.png.gif	2	2.24
pja135	nine	./icons/address-book-new.png.gif	2	1.76
pja135	nine	./icons/office-calendar.png.gif	2	1.72
pja135	nine	./icons/accessories-calculator.png.gif	2	2.79
pja135	nine	./icons/network-wireless-encrypted.png.gif	2	2.47
pja135	nine	./icons/address-book-new.png.gif	3	2.25
pja135	nine	./icons/network-wireless-encrypted.png.gif	3	1.91
pja135	nine	./icons/utilities-terminal.png.gif	3	1.62
pja135	nine	./icons/office-calendar.png.gif	3	9.46
pja135	nine	./icons/accessories-calculator.png.gif	3	3.52
pja135	nine	./icons/accessories-calculator.png.gif	4	3.67
pja135	nine	./icons/office-calendar.png.gif	4	1.72
pja135	nine	./icons/utilities-terminal.png.gif	4	3.44
pja135	nine	./icons/network-wireless-encrypted.png.gif	4	2.15
pja135	nine	./icons/address-book-new.png.gif	4	6.21
pja135	nine	./icons/address-book-new.png.gif	5	4.44
pja135	nine	./icons/utilities-terminal.png.gif	5	2.37
pja135	nine	./icons/office-calendar.png.gif	5	5.9
pja135	nine	./icons/network-wireless-encrypted.png.gif	5	2.32
pja135	nine	./icons/accessories-calculator.png.gif	5	2.53
pja135	nine	./icons/office-calendar.png.gif	6	1.57
pja135	nine	./icons/accessories-calculator.png.gif	6	2.08
pja135	nine	./icons/utilities-terminal.png.gif	6	2
pja135	nine	./icons/network-wireless-encrypted.png.gif	6	2.48
pja135	nine	./icons/address-book-new.png.gif	6	1.41
pja135	nine	./icons/network-wireless-encrypted.png.gif	7	1.84
pja135	nine	./icons/address-book-new.png.gif	7	1.68
pja135	nine	./icons/office-calendar.png.gif	7	2.19
pja135	nine	./icons/accessories-calculator.png.gif	7	2.52
pja135	nine	./icons/utilities-terminal.png.gif	7	2.09
pja135	nine	./icons/network-wireless-encrypted.png.gif	8	2.11
pja135	nine	./icons/office-calendar.png.gif	8	1.73
pja135	nine	./icons/utilities-terminal.png.gif	8	1.77
pja135	nine	./icons/accessories-calculator.png.gif	8	1.82
pja135	nine	./icons/address-book-new.png.gif	8	1.6
pja135	nine	./icons/network-wireless-encrypted.png.gif	9	5.3
pja135	nine	./icons/office-calendar.png.gif	9	3.61
pja135	nine	./icons/accessories-calculator.png.gif	9	2.56
pja135	nine	./icons/address-book-new.png.gif	9	1.97
pja135	nine	./icons/utilities-terminal.png.gif	9	3.98
lla79	four	./icons\computer.png.gif	0	5.67
lla79	four	./icons\address-book-new.png.gif	0	0.76
lla79	four	./icons\battery.png.gif	0	4.55
lla79	four	./icons\mail-attachment.png.gif	0	3.62
lla79	four	./icons\applications-graphics.png.gif	0	3.51
lla79	four	./icons\computer.png.gif	1	5.04
lla79	four	./icons\address-book-new.png.gif	1	0.79
lla79	four	./icons\battery.png.gif	1	4.29
lla79	four	./icons\applications-graphics.png.gif	1	1.18
lla79	four	./icons\mail-attachment.png.gif	1	3.96
lla79	four	./icons\address-book-new.png.gif	2	0.79
lla79	four	./icons\computer.png.gif	2	3.04
lla79	four	./icons\mail-attachment.png.gif	2	3.77
lla79	four	./icons\applications-graphics.png.gif	2	1.31
lla79	four	./icons\battery.png.gif	2	2.04
lla79	four	./icons\applications-graphics.png.gif	3	1.07
lla79	four	./icons\battery.png.gif	3	1.6
lla79	four	./icons\address-book-new.png.gif	3	0.77
lla79	four	./icons\computer.png.gif	3	2.03
lla79	four	./icons\mail-attachment.png.gif	3	3.7
lla79	four	./icons\computer.png.gif	4	1.93
lla79	four	./icons\address-book-new.png.gif	4	1.38
lla79	four	./icons\battery.png.gif	4	1.69
lla79	four	./icons\mail-attachment.png.gif	4	2.86
lla79	four	./icons\applications-graphics.png.gif	4	1.46
lla79	four	./icons\battery.png.gif	5	1.51
lla79	four	./icons\computer.png.gif	5	2.58
lla79	four	./icons\address-book-new.png.gif	5	1.05
lla79	four	./icons\mail-attachment.png.gif	5	3.16
lla79	four	./icons\applications-graphics.png.gif	5	0.95
lla79	four	./icons\mail-attachment.png.gif	6	3.67
lla79	four	./icons\computer.png.gif	6	2.09
lla79	four	./icons\battery.png.gif	6	2.05
lla79	four	./icons\applications-graphics.png.gif	6	1.07
lla79	four	./icons\address-book-new.png.gif	6	0.81
lla79	four	./icons\address-book-new.png.gif	7	0.28
lla79	four	./icons\battery.png.gif	7	1.83
lla79	four	./icons\computer.png.gif	7	1.83
lla79	four	./icons\applications-graphics.png.gif	7	0.93
lla79	four	./icons\mail-attachment.png.gif	7	2.57
lla79	four	./icons\address-book-new.png.gif	8	1.29
lla79	four	./icons\computer.png.gif	8	2.61
lla79	four	./icons\mail-attachment.png.gif	8	3.43
lla79	four	./icons\applications-graphics.png.gif	8	0.83
lla79	four	./icons\battery.png.gif	8	1.83
lla79	four	./icons\applications-graphics.png.gif	9	1.27
lla79	four	./icons\battery.png.gif	9	1.66
lla79	four	./icons\computer.png.gif	9	1.84
lla79	four	./icons\mail-attachment.png.gif	9	2.94
lla79	four	./icons\address-book-new.png.gif	9	1.36
lla79	nine	./icons\media-flash.png.gif	0	5.28
lla79	nine	./icons\applications-multimedia.png.gif	0	1.06
lla79	nine	./icons\network-wireless.png.gif	0	3.16
lla79	nine	./icons\applications-games.png.gif	0	0.92
lla79	nine	./icons\camera-photo.png.gif	0	3
lla79	nine	./icons\media-flash.png.gif	1	2.12
lla79	nine	./icons\network-wireless.png.gif	1	1.78
lla79	nine	./icons\camera-photo.png.gif	1	3
lla79	nine	./icons\applications-multimedia.png.gif	1	1.53
lla79	nine	./icons\applications-games.png.gif	1	0.79
lla79	nine	./icons\network-wireless.png.gif	2	1.63
lla79	nine	./icons\applications-multimedia.png.gif	2	0.86
lla79	nine	./icons\camera-photo.png.gif	2	2.13
lla79	nine	./icons\applications-games.png.gif	2	0.75
lla79	nine	./icons\media-flash.png.gif	2	2.09
lla79	nine	./icons\media-flash.png.gif	3	1.56
lla79	nine	./icons\network-wireless.png.gif	3	1.73
lla79	nine	./icons\applications-games.png.gif	3	0.99
lla79	nine	./icons\applications-multimedia.png.gif	3	1.14
lla79	nine	./icons\camera-photo.png.gif	3	1.38
lla79	nine	./icons\camera-photo.png.gif	4	1.27
lla79	nine	./icons\applications-multimedia.png.gif	4	0.86
lla79	nine	./icons\applications-games.png.gif	4	0.53
lla79	nine	./icons\media-flash.png.gif	4	1.37
lla79	nine	./icons\network-wireless.png.gif	4	1.58
lla79	nine	./icons\camera-photo.png.gif	5	1.08
lla79	nine	./icons\applications-games.png.gif	5	1.21
lla79	nine	./icons\applications-multimedia.png.gif	5	0.69
lla79	nine	./icons\media-flash.png.gif	5	1.58
lla79	nine	./icons\network-wireless.png.gif	5	2.78
lla79	nine	./icons\network-wireless.png.gif	6	1.52
lla79	nine	./icons\media-flash.png.gif	6	1.54
lla79	nine	./icons\camera-photo.png.gif	6	1.16
lla79	nine	./icons\applications-multimedia.png.gif	6	1.13
lla79	nine	./icons\applications-games.png.gif	6	0.4
lla79	nine	./icons\applications-multimedia.png.gif	7	0.52
lla79	nine	./icons\network-wireless.png.gif	7	1.8
lla79	nine	./icons\media-flash.png.gif	7	1.74
lla79	nine	./icons\applications-games.png.gif	7	0.84
lla79	nine	./icons\camera-photo.png.gif	7	1.43
lla79	nine	./icons\applications-games.png.gif	8	0.63
lla79	nine	./icons\applications-multimedia.png.gif	8	0.64
lla79	nine	./icons\network-wireless.png.gif	8	1.48
lla79	nine	./icons\camera-photo.png.gif	8	0.97
lla79	nine	./icons\media-flash.png.gif	8	1.44
lla79	nine	./icons\network-wireless.png.gif	9	1.53
lla79	nine	./icons\applications-multimedia.png.gif	9	1.05
lla79	nine	./icons\camera-photo.png.gif	9	1.04
lla79	nine	./icons\applications-games.png.gif	9	0.64
lla79	nine	./icons\media-flash.png.gif	9	1.44
lla79	thirtysix	./icons\applications-multimedia.png.gif	0	1.62
lla79	thirtysix	./icons\internet-mail.png.gif	0	1.4
lla79	thirtysix	./icons\computer.png.gif	0	0.92
lla79	thirtysix	./icons\utilities-terminal.png.gif	0	1.21
lla79	thirtysix	./icons\appointment-new.png.gif	0	1.29
lla79	thirtysix	./icons\applications-multimedia.png.gif	1	1.5
lla79	thirtysix	./icons\appointment-new.png.gif	1	1.36
lla79	thirtysix	./icons\computer.png.gif	1	2.29
lla79	thirtysix	./icons\utilities-terminal.png.gif	1	1.16
lla79	thirtysix	./icons\internet-mail.png.gif	1	1.04
lla79	thirtysix	./icons\applications-multimedia.png.gif	2	0.9
lla79	thirtysix	./icons\internet-mail.png.gif	2	0.95
lla79	thirtysix	./icons\utilities-terminal.png.gif	2	1.38
lla79	thirtysix	./icons\computer.png.gif	2	0.96
lla79	thirtysix	./icons\appointment-new.png.gif	2	1.12
lla79	thirtysix	./icons\internet-mail.png.gif	3	1.05
lla79	thirtysix	./icons\utilities-terminal.png.gif	3	1.2
lla79	thirtysix	./icons\appointment-new.png.gif	3	0.82
lla79	thirtysix	./icons\applications-multimedia.png.gif	3	0.82
lla79	thirtysix	./icons\computer.png.gif	3	1.08
lla79	thirtysix	./icons\appointment-new.png.gif	4	0.91
lla79	thirtysix	./icons\computer.png.gif	4	1.66
lla79	thirtysix	./icons\applications-multimedia.png.gif	4	0.83
lla79	thirtysix	./icons\internet-mail.png.gif	4	0.93
lla79	thirtysix	./icons\utilities-terminal.png.gif	4	1.04
lla79	thirtysix	./icons\internet-mail.png.gif	5	0.95
lla79	thirtysix	./icons\utilities-terminal.png.gif	5	1.06
lla79	thirtysix	./icons\computer.png.gif	5	0.95
lla79	thirtysix	./icons\applications-multimedia.png.gif	5	0.88
lla79	thirtysix	./icons\appointment-new.png.gif	5	1.18
lla79	thirtysix	./icons\applications-multimedia.png.gif	6	0.82
lla79	thirtysix	./icons\internet-mail.png.gif	6	1.1
lla79	thirtysix	./icons\appointment-new.png.gif	6	0.74
lla79	thirtysix	./icons\utilities-terminal.png.gif	6	1.02
lla79	thirtysix	./icons\computer.png.gif	6	0.82
lla79	thirtysix	./icons\utilities-terminal.png.gif	7	1.09
lla79	thirtysix	./icons\applications-multimedia.png.gif	7	1
lla79	thirtysix	./icons\appointment-new.png.gif	7	0.8
lla79	thirtysix	./icons\computer.png.gif	7	0.93
lla79	thirtysix	./icons\internet-mail.png.gif	7	0.73
lla79	thirtysix	./icons\utilities-terminal.png.gif	8	0.99
lla79	thirtysix	./icons\appointment-new.png.gif	8	0.76
lla79	thirtysix	./icons\internet-mail.png.gif	8	1.28
lla79	thirtysix	./icons\applications-multimedia.png.gif	8	0.82
lla79	thirtysix	./icons\computer.png.gif	8	0.55
lla79	thirtysix	./icons\applications-multimedia.png.gif	9	0.9
lla79	thirtysix	./icons\appointment-new.png.gif	9	0.78
lla79	thirtysix	./icons\internet-mail.png.gif	9	0.78
lla79	thirtysix	./icons\utilities-terminal.png.gif	9	1.24
lla79	thirtysix	./icons\computer.png.gif	9	0.78
mwa186	four	./icons/applications-graphics.png.gif	0	7.88
mwa186	four	./icons/image-loading.png.gif	0	1.03
mwa186	four	./icons/utilities-terminal.png.gif	0	2.33
mwa186	four	./icons/multimedia-player.png.gif	0	7.45
mwa186	four	./icons/printer.png.gif	0	2.63
mwa186	four	./icons/applications-graphics.png.gif	1	6.57
mwa186	four	./icons/image-loading.png.gif	1	0.93
mwa186	four	./icons/utilities-terminal.png.gif	1	2.2
mwa186	four	./icons/multimedia-player.png.gif	1	6.7
mwa186	four	./icons/printer.png.gif	1	2.31
mwa186	four	./icons/image-loading.png.gif	2	0.72
mwa186	four	./icons/applications-graphics.png.gif	2	5.53
mwa186	four	./icons/utilities-terminal.png.gif	2	1.91
mwa186	four	./icons/printer.png.gif	2	2.24
mwa186	four	./icons/multimedia-player.png.gif	2	5.74
mwa186	four	./icons/applications-graphics.png.gif	3	5.79
mwa186	four	./icons/utilities-terminal.png.gif	3	1.8
mwa186	four	./icons/printer.png.gif	3	1.61
mwa186	four	./icons/multimedia-player.png.gif	3	5.32
mwa186	four	./icons/image-loading.png.gif	3	0.8
mwa186	four	./icons/utilities-terminal.png.gif	4	1.57
mwa186	four	./icons/multimedia-player.png.gif	4	6.48
mwa186	four	./icons/applications-graphics.png.gif	4	4.76
mwa186	four	./icons/printer.png.gif	4	1.71
mwa186	four	./icons/image-loading.png.gif	4	0.64
mwa186	four	./icons/printer.png.gif	5	1.7
mwa186	four	./icons/image-loading.png.gif	5	0.6
mwa186	four	./icons/utilities-terminal.png.gif	5	1.28
mwa186	four	./icons/applications-graphics.png.gif	5	4.36
mwa186	four	./icons/multimedia-player.png.gif	5	4.75
mwa186	four	./icons/image-loading.png.gif	6	0.93
mwa186	four	./icons/printer.png.gif	6	2.05
mwa186	four	./icons/multimedia-player.png.gif	6	4.76
mwa186	four	./icons/applications-graphics.png.gif	6	4.81
mwa186	four	./icons/utilities-terminal.png.gif	6	1.6
mwa186	four	./icons/image-loading.png.gif	7	0.58
mwa186	four	./icons/applications-graphics.png.gif	7	9.41
mwa186	four	./icons/multimedia-player.png.gif	7	4.55
mwa186	four	./icons/printer.png.gif	7	1.56
mwa186	four	./icons/utilities-terminal.png.gif	7	1.41
mwa186	four	./icons/printer.png.gif	8	2.06
mwa186	four	./icons/applications-graphics.png.gif	8	5.14
mwa186	four	./icons/utilities-terminal.png.gif	8	2.16
mwa186	four	./icons/image-loading.png.gif	8	0.85
mwa186	four	./icons/multimedia-player.png.gif	8	5.42
mwa186	four	./icons/utilities-terminal.png.gif	9	1.63
mwa186	four	./icons/image-loading.png.gif	9	0.67
mwa186	four	./icons/multimedia-player.png.gif	9	5
mwa186	four	./icons/applications-graphics.png.gif	9	4.54
mwa186	four	./icons/printer.png.gif	9	1.67
mwa186	nine	./icons/camera-photo.png.gif	0	2.22
mwa186	nine	./icons/address-book-new.png.gif	0	7.79
mwa186	nine	./icons/applications-accessories.png.gif	0	3.54
mwa186	nine	./icons/audio-volume-high.png.gif	0	0.88
mwa186	nine	./icons/preferences-system.png.gif	0	2.85
mwa186	nine	./icons/preferences-system.png.gif	1	2.08
mwa186	nine	./icons/camera-photo.png.gif	1	1.73
mwa186	nine	./icons/address-book-new.png.gif	1	6.7
mwa186	nine	./icons/audio-volume-high.png.gif	1	0.84
mwa186	nine	./icons/applications-accessories.png.gif	1	2.97
mwa186	nine	./icons/applications-accessories.png.gif	2	2.16
mwa186	nine	./icons/audio-volume-high.png.gif	2	0.81
mwa186	nine	./icons/address-book-new.png.gif	2	1.33
mwa186	nine	./icons/preferences-system.png.gif	2	3.21
mwa186	nine	./icons/camera-photo.png.gif	2	1.9
mwa186	nine	./icons/camera-photo.png.gif	3	1.61
mwa186	nine	./icons/audio-volume-high.png.gif	3	0.68
mwa186	nine	./icons/applications-accessories.png.gif	3	2.26
mwa186	nine	./icons/address-book-new.png.gif	3	1.38
mwa186	nine	./icons/preferences-system.png.gif	3	3.06
mwa186	nine	./icons/address-book-new.png.gif	4	1.31
mwa186	nine	./icons/camera-photo.png.gif	4	1.51
mwa186	nine	./icons/audio-volume-high.png.gif	4	0.69
mwa186	nine	./icons/applications-accessories.png.gif	4	2.02
mwa186	nine	./icons/preferences-system.png.gif	4	2.7
mwa186	nine	./icons/applications-accessories.png.gif	5	2.08
mwa186	nine	./icons/camera-photo.png.gif	5	1.26
mwa186	nine	./icons/audio-volume-high.png.gif	5	0.73
mwa186	nine	./icons/preferences-system.png.gif	5	2.71
mwa186	nine	./icons/address-book-new.png.gif	5	6.16
mwa186	nine	./icons/preferences-system.png.gif	6	3.17
mwa186	nine	./icons/applications-accessories.png.gif	6	3.14
mwa186	nine	./icons/audio-volume-high.png.gif	6	0.73
mwa186	nine	./icons/address-book-new.png.gif	6	1.49
mwa186	nine	./icons/camera-photo.png.gif	6	1.15
mwa186	nine	./icons/address-book-new.png.gif	7	1.22
mwa186	nine	./icons/camera-photo.png.gif	7	1.08
mwa186	nine	./icons/preferences-system.png.gif	7	2.39
mwa186	nine	./icons/audio-volume-high.png.gif	7	0.66
mwa186	nine	./icons/applications-accessories.png.gif	7	1.86
mwa186	nine	./icons/applications-accessories.png.gif	8	1.86
mwa186	nine	./icons/address-book-new.png.gif	8	1.54
mwa186	nine	./icons/audio-volume-high.png.gif	8	0.61
mwa186	nine	./icons/camera-photo.png.gif	8	0.97
mwa186	nine	./icons/preferences-system.png.gif	8	2.02
mwa186	nine	./icons/camera-photo.png.gif	9	1.18
mwa186	nine	./icons/address-book-new.png.gif	9	1.21
mwa186	nine	./icons/audio-volume-high.png.gif	9	0.67
mwa186	nine	./icons/preferences-system.png.gif	9	2.46
mwa186	nine	./icons/applications-accessories.png.gif	9	2.62
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	0	2.07
mwa186	thirtysix	./icons/network-wireless.png.gif	0	0.96
mwa186	thirtysix	./icons/user-trash.png.gif	0	1.19
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	0	3.09
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	0	1.43
mwa186	thirtysix	./icons/network-wireless.png.gif	1	0.82
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	1	1.03
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	1	1.54
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	1	1.92
mwa186	thirtysix	./icons/user-trash.png.gif	1	1.12
mwa186	thirtysix	./icons/user-trash.png.gif	2	0.69
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	2	1.46
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	2	1.09
mwa186	thirtysix	./icons/network-wireless.png.gif	2	0.81
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	2	1.96
mwa186	thirtysix	./icons/network-wireless.png.gif	3	0.78
mwa186	thirtysix	./icons/user-trash.png.gif	3	0.93
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	3	0.89
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	3	1.29
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	3	1.33
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	4	0.59
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	4	1.15
mwa186	thirtysix	./icons/network-wireless.png.gif	4	0.76
mwa186	thirtysix	./icons/user-trash.png.gif	4	0.88
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	4	1.04
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	5	1.02
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	5	1.05
mwa186	thirtysix	./icons/network-wireless.png.gif	5	0.73
mwa186	thirtysix	./icons/user-trash.png.gif	5	0.82
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	5	1.14
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	6	0.63
mwa186	thirtysix	./icons/network-wireless.png.gif	6	0.62
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	6	0.87
mwa186	thirtysix	./icons/user-trash.png.gif	6	0.9
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	6	0.91
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	7	0.84
mwa186	thirtysix	./icons/network-wireless.png.gif	7	0.74
mwa186	thirtysix	./icons/user-trash.png.gif	7	0.91
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	7	0.83
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	7	0.86
mwa186	thirtysix	./icons/user-trash.png.gif	8	0.81
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	8	0.88
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	8	0.81
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	8	0.97
mwa186	thirtysix	./icons/network-wireless.png.gif	8	0.7
mwa186	thirtysix	./icons/audio-input-microphone.png.gif	9	1.18
mwa186	thirtysix	./icons/preferences-desktop-theme.png.gif	9	0.88
mwa186	thirtysix	./icons/network-wireless.png.gif	9	0.63
mwa186	thirtysix	./icons/user-trash.png.gif	9	0.89
mwa186	thirtysix	./icons/accessories-text-editor.png.gif	9	0.68
hme46	four	./icons/audio-volume-high.png.gif	0	2.89
hme46	four	./icons/computer.png.gif	0	6.41
hme46	four	./icons/accessories-text-editor.png.gif	0	0.77
hme46	four	./icons/internet-mail.png.gif	0	0.76
hme46	four	./icons/camera-photo.png.gif	0	2.22
hme46	four	./icons/computer.png.gif	1	2.85
hme46	four	./icons/audio-volume-high.png.gif	1	3.01
hme46	four	./icons/camera-photo.png.gif	1	1.96
hme46	four	./icons/accessories-text-editor.png.gif	1	0.67
